Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 20, 2021",$1.05,$1.05,$0.89,$0.92,"$5,775,337,511","$42,759,674,555"
"Sep 19, 2021",$1.08,$1.08,$1.04,$1.05,"$2,148,537,763","$48,880,060,224"
"Sep 18, 2021",$1.07,$1.09,$1.06,$1.08,"$2,308,814,476","$50,150,029,617"
"Sep 17, 2021",$1.09,$1.10,$1.05,$1.07,"$2,989,925,804","$49,680,556,383"
"Sep 16, 2021",$1.12,$1.13,$1.07,$1.09,"$3,168,621,354","$50,888,059,286"
"Sep 15, 2021",$1.10,$1.13,$1.08,$1.12,"$2,997,048,680","$52,279,978,058"
"Sep 14, 2021",$1.07,$1.10,$1.06,$1.10,"$3,378,813,327","$51,124,757,110"
"Sep 13, 2021",$1.12,$1.13,$1.03,$1.06,"$4,391,908,806","$49,598,337,464"
"Sep 12, 2021",$1.08,$1.13,$1.06,$1.12,"$3,403,286,576","$52,158,563,411"
"Sep 11, 2021",$1.06,$1.11,$1.05,$1.08,"$3,986,494,412","$50,307,743,576"
"Sep 10, 2021",$1.09,$1.24,$1.03,$1.06,"$7,726,257,543","$49,253,083,573"
"Sep 09, 2021",$1.09,$1.14,$0.84,$1.09,"$5,171,653,352","$50,750,034,997"
"Sep 08, 2021",$1.13,$1.15,$1.02,$1.10,"$7,367,876,460","$51,277,350,704"
"Sep 07, 2021",$1.39,$1.39,$0.98,$1.13,"$11,310,427,430","$52,364,743,398"
"Sep 06, 2021",$1.31,$1.41,$1.31,$1.39,"$7,403,887,685","$64,666,529,505"
"Sep 05, 2021",$1.26,$1.31,$1.24,$1.31,"$4,077,886,190","$60,760,906,595"
"Sep 04, 2021",$1.29,$1.30,$1.24,$1.26,"$4,284,360,888","$58,446,890,874"
"Sep 03, 2021",$1.25,$1.32,$1.23,$1.29,"$5,896,982,947","$60,106,394,915"
"Sep 02, 2021",$1.24,$1.29,$1.22,$1.26,"$5,456,908,792","$58,472,249,963"
"Sep 01, 2021",$1.19,$1.23,$1.16,$1.23,"$4,937,053,998","$57,474,640,800"
"Aug 31, 2021",$1.10,$1.24,$1.09,$1.19,"$5,897,781,233","$55,273,333,181"
"Aug 30, 2021",$1.14,$1.15,$1.10,$1.10,"$3,635,181,352","$51,231,708,606"
"Aug 29, 2021",$1.15,$1.17,$1.12,$1.14,"$3,456,541,619","$53,064,210,217"
"Aug 28, 2021",$1.19,$1.20,$1.14,$1.15,"$3,655,937,721","$53,281,544,266"
"Aug 27, 2021",$1.07,$1.19,$1.05,$1.19,"$5,062,671,613","$55,280,177,531"
"Aug 26, 2021",$1.17,$1.19,$1.07,$1.08,"$4,914,724,770","$50,014,517,959"
"Aug 25, 2021",$1.14,$1.18,$1.11,$1.17,"$4,735,020,572","$54,538,542,684"
"Aug 24, 2021",$1.25,$1.26,$1.13,$1.14,"$6,109,699,877","$52,902,333,464"
"Aug 23, 2021",$1.23,$1.30,$1.22,$1.25,"$6,299,948,689","$57,962,916,947"
"Aug 22, 2021",$1.22,$1.25,$1.18,$1.23,"$4,452,016,856","$57,054,490,733"
"Aug 21, 2021",$1.26,$1.28,$1.21,$1.22,"$4,955,470,066","$56,531,735,090"
"Aug 20, 2021",$1.23,$1.29,$1.20,$1.26,"$6,600,353,564","$58,704,239,544"
"Aug 19, 2021",$1.14,$1.23,$1.09,$1.23,"$6,781,867,994","$57,292,421,910"
"Aug 18, 2021",$1.10,$1.19,$1.06,$1.15,"$7,559,385,803","$53,261,223,014"
"Aug 17, 2021",$1.19,$1.22,$1.09,$1.10,"$7,620,119,367","$50,975,782,194"
"Aug 16, 2021",$1.28,$1.33,$1.15,$1.19,"$8,364,848,221","$55,283,063,915"
"Aug 15, 2021",$1.28,$1.35,$1.23,$1.29,"$10,899,164,864","$59,793,290,471"
"Aug 14, 2021",$1.09,$1.31,$1.07,$1.28,"$12,107,814,480","$59,433,670,765"
"Aug 13, 2021",$0.97,$1.09,$0.95,$1.09,"$6,425,779,147","$50,593,330,595"
"Aug 12, 2021",$1.01,$1.04,$0.92,$0.96,"$7,613,283,957","$44,772,072,920"
"Aug 11, 2021",$0.85,$1.09,$0.85,$1.01,"$8,213,874,830","$46,998,944,149"
"Aug 10, 2021",$0.82,$0.86,$0.80,$0.85,"$4,002,349,584","$39,512,827,527"
"Aug 09, 2021",$0.78,$0.83,$0.76,$0.82,"$3,739,417,343","$37,995,293,623"
"Aug 08, 2021",$0.82,$0.84,$0.77,$0.78,"$3,954,749,759","$36,147,218,021"
"Aug 07, 2021",$0.75,$0.82,$0.74,$0.82,"$4,067,148,040","$37,889,814,540"
"Aug 06, 2021",$0.73,$0.75,$0.72,$0.75,"$2,444,020,492","$34,651,347,982"
"Aug 05, 2021",$0.73,$0.74,$0.70,$0.73,"$2,387,435,275","$33,991,279,560"
"Aug 04, 2021",$0.71,$0.74,$0.70,$0.73,"$2,796,312,041","$33,867,793,512"
"Aug 03, 2021",$0.74,$0.74,$0.70,$0.71,"$2,857,095,374","$33,008,209,337"
"Aug 02, 2021",$0.72,$0.77,$0.72,$0.74,"$2,648,561,558","$34,235,061,801"
"Aug 01, 2021",$0.75,$0.78,$0.71,$0.73,"$2,529,023,488","$33,619,230,717"
"Jul 31, 2021",$0.75,$0.76,$0.74,$0.75,"$2,612,372,196","$34,631,811,111"
"Jul 30, 2021",$0.75,$0.77,$0.72,$0.75,"$3,328,523,561","$34,832,471,453"
"Jul 29, 2021",$0.73,$0.76,$0.70,$0.75,"$3,717,954,855","$34,642,507,878"
"Jul 28, 2021",$0.65,$0.75,$0.63,$0.73,"$6,452,960,527","$33,597,124,069"
"Jul 27, 2021",$0.62,$0.65,$0.61,$0.64,"$2,800,102,572","$29,853,187,867"
"Jul 26, 2021",$0.61,$0.68,$0.61,$0.63,"$3,879,282,541","$28,944,383,705"
"Jul 25, 2021",$0.61,$0.61,$0.59,$0.61,"$1,707,767,305","$28,053,282,512"
"Jul 24, 2021",$0.61,$0.62,$0.60,$0.61,"$1,967,190,260","$28,213,825,525"
"Jul 23, 2021",$0.59,$0.61,$0.58,$0.61,"$2,206,128,472","$28,185,910,678"
"Jul 22, 2021",$0.57,$0.60,$0.56,$0.59,"$2,520,533,539","$27,398,591,367"
"Jul 21, 2021",$0.53,$0.58,$0.52,$0.57,"$2,610,318,312","$26,371,148,756"
"Jul 20, 2021",$0.56,$0.57,$0.52,$0.53,"$2,026,435,206","$24,489,903,049"
"Jul 19, 2021",$0.59,$0.59,$0.56,$0.56,"$1,706,406,670","$25,795,497,465"
"Jul 18, 2021",$0.58,$0.60,$0.57,$0.59,"$1,567,538,722","$27,171,802,325"
"Jul 17, 2021",$0.59,$0.60,$0.57,$0.58,"$1,796,242,080","$26,917,870,005"
"Jul 16, 2021",$0.60,$0.62,$0.59,$0.59,"$1,902,793,058","$27,303,612,344"
"Jul 15, 2021",$0.62,$0.63,$0.59,$0.60,"$2,027,622,754","$27,588,649,222"
"Jul 14, 2021",$0.62,$0.62,$0.59,$0.62,"$1,945,120,121","$28,669,334,327"
"Jul 13, 2021",$0.63,$0.64,$0.61,$0.62,"$1,860,938,764","$28,632,301,527"
"Jul 12, 2021",$0.64,$0.66,$0.62,$0.63,"$1,908,473,825","$29,096,477,844"
"Jul 11, 2021",$0.62,$0.64,$0.62,$0.64,"$1,495,491,616","$29,362,251,755"
"Jul 10, 2021",$0.64,$0.65,$0.61,$0.63,"$1,788,373,889","$28,878,759,908"
"Jul 09, 2021",$0.62,$0.64,$0.59,$0.64,"$2,380,083,031","$29,402,391,754"
"Jul 08, 2021",$0.65,$0.65,$0.61,$0.62,"$2,348,704,558","$28,767,723,727"
"Jul 07, 2021",$0.67,$0.67,$0.65,$0.65,"$2,077,976,604","$30,084,411,207"
"Jul 06, 2021",$0.65,$0.68,$0.65,$0.67,"$1,938,959,239","$30,722,840,711"
"Jul 05, 2021",$0.70,$0.70,$0.65,$0.65,"$2,076,373,188","$30,193,951,998"
"Jul 04, 2021",$0.67,$0.71,$0.67,$0.69,"$1,885,241,527","$32,069,596,319"
"Jul 03, 2021",$0.66,$0.68,$0.64,$0.67,"$1,872,819,597","$31,051,722,073"
"Jul 02, 2021",$0.66,$0.67,$0.63,$0.66,"$2,061,607,208","$30,307,589,485"
"Jul 01, 2021",$0.70,$0.70,$0.65,$0.66,"$2,553,971,177","$30,511,435,260"
"Jun 30, 2021",$0.71,$0.71,$0.65,$0.71,"$3,097,076,849","$32,597,010,801"
"Jun 29, 2021",$0.64,$0.73,$0.64,$0.70,"$3,325,816,845","$32,382,442,285"
"Jun 28, 2021",$0.65,$0.65,$0.62,$0.64,"$2,323,398,761","$29,769,741,286"
"Jun 27, 2021",$0.62,$0.65,$0.60,$0.65,"$2,329,301,222","$29,916,626,946"
"Jun 26, 2021",$0.61,$0.63,$0.58,$0.62,"$2,458,620,798","$28,460,517,498"
"Jun 25, 2021",$0.67,$0.69,$0.60,$0.61,"$3,120,943,105","$28,362,814,442"
"Jun 24, 2021",$0.64,$0.69,$0.62,$0.67,"$2,781,916,002","$31,076,307,998"
"Jun 23, 2021",$0.55,$0.66,$0.52,$0.63,"$4,239,151,745","$28,973,825,088"
"Jun 22, 2021",$0.61,$0.65,$0.51,$0.55,"$4,784,173,339","$25,206,364,296"
"Jun 21, 2021",$0.77,$0.78,$0.61,$0.61,"$4,048,720,475","$28,203,450,403"
"Jun 20, 2021",$0.76,$0.78,$0.70,$0.78,"$3,068,578,656","$35,873,098,744"
"Jun 19, 2021",$0.80,$0.81,$0.76,$0.76,"$2,208,439,278","$35,193,703,528"
"Jun 18, 2021",$0.84,$0.84,$0.78,$0.80,"$2,509,639,518","$36,855,962,940"
"Jun 17, 2021",$0.83,$0.86,$0.83,$0.84,"$2,684,672,890","$38,879,300,577"
"Jun 16, 2021",$0.87,$0.87,$0.83,$0.83,"$2,916,163,481","$38,438,955,214"
"Jun 15, 2021",$0.89,$0.90,$0.86,$0.89,"$3,585,820,721","$41,113,903,952"
"Jun 14, 2021",$0.88,$0.93,$0.86,$0.89,"$3,005,221,040","$41,242,521,557"
"Jun 13, 2021",$0.83,$0.89,$0.82,$0.88,"$3,059,837,086","$40,792,805,237"
"Jun 12, 2021",$0.85,$0.85,$0.81,$0.83,"$2,731,548,390","$38,461,290,204"
"Jun 11, 2021",$0.87,$0.88,$0.84,$0.85,"$2,502,880,892","$39,189,555,813"
