Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 01, 2021",$86.51,$91.81,$86.10,$87.19,"$78,061,108","$1,676,101,350"
"Jul 31, 2021",$86.72,$89.52,$84.61,$86.11,"$53,818,427","$1,654,911,310"
"Jul 30, 2021",$85.05,$87.60,$81.71,$86.93,"$46,527,555","$1,670,397,784"
"Jul 29, 2021",$85.25,$86.67,$83.29,$85.02,"$36,145,133","$1,633,212,418"
"Jul 28, 2021",$86.70,$87.63,$82.72,$84.97,"$50,001,490","$1,631,814,655"
"Jul 27, 2021",$86.20,$87.50,$81.07,$86.41,"$54,472,534","$1,658,901,416"
"Jul 26, 2021",$84.89,$92.77,$84.59,$86.41,"$109,494,129","$1,658,601,670"
"Jul 25, 2021",$82.67,$86.77,$81.22,$84.87,"$39,679,230","$1,628,481,609"
"Jul 24, 2021",$80.30,$88.17,$79.07,$82.77,"$60,623,068","$1,587,723,868"
"Jul 23, 2021",$78.78,$81.92,$75.30,$80.25,"$34,792,048","$1,539,048,058"
"Jul 22, 2021",$76.44,$82.51,$75.39,$78.86,"$40,764,929","$1,511,574,005"
"Jul 21, 2021",$67.77,$78.24,$65.56,$76.24,"$46,641,454","$1,460,869,111"
"Jul 20, 2021",$70.19,$71.18,$65.37,$67.77,"$37,444,167","$1,297,947,401"
"Jul 19, 2021",$74.54,$75.48,$69.81,$69.84,"$36,925,737","$1,337,173,304"
"Jul 18, 2021",$74.37,$79.54,$74.33,$74.58,"$56,467,280","$1,427,558,297"
"Jul 17, 2021",$74.55,$76.57,$72.37,$74.26,"$25,427,169","$1,421,031,421"
"Jul 16, 2021",$79.20,$80.26,$74.26,$74.57,"$31,954,794","$1,426,554,253"
"Jul 15, 2021",$84.19,$85.58,$77.60,$78.83,"$40,376,549","$1,507,237,804"
"Jul 14, 2021",$85.71,$85.89,$80.28,$84.18,"$33,312,664","$1,609,092,507"
"Jul 13, 2021",$88.21,$88.89,$83.43,$85.69,"$33,284,487","$1,634,758,026"
"Jul 12, 2021",$89.19,$90.94,$85.93,$88.62,"$28,409,830","$1,690,002,908"
"Jul 11, 2021",$88.28,$91.96,$86.96,$89.19,"$26,271,850","$1,700,520,513"
"Jul 10, 2021",$89.88,$92.24,$87.39,$88.26,"$28,485,205","$1,682,346,470"
"Jul 09, 2021",$88.72,$93.71,$85.00,$89.82,"$39,592,459","$1,711,569,498"
"Jul 08, 2021",$95.85,$95.87,$85.94,$88.79,"$56,880,419","$1,691,391,286"
"Jul 07, 2021",$95.78,$99.58,$93.88,$95.36,"$59,214,018","$1,716,305,702"
"Jul 06, 2021",$97.69,$105.15,$93.26,$95.77,"$90,404,386","$1,723,308,712"
"Jul 05, 2021",$93.49,$107.84,$88.64,$97.51,"$156,779,787","$1,742,185,496"
"Jul 04, 2021",$92.42,$96.46,$89.92,$93.59,"$51,097,345","$1,659,416,657"
"Jul 03, 2021",$81.10,$94.36,$80.03,$92.40,"$68,719,737","$1,637,735,914"
"Jul 02, 2021",$80.25,$82.11,$77.50,$81.19,"$31,565,723","$1,438,641,340"
"Jul 01, 2021",$85.05,$85.10,$78.48,$80.22,"$42,694,137","$1,421,042,765"
"Jun 30, 2021",$85.13,$88.55,$78.18,$85.03,"$74,390,698","$1,505,767,783"
"Jun 29, 2021",$73.75,$89.16,$73.32,$84.66,"$81,714,048","$1,498,687,355"
"Jun 28, 2021",$65.74,$74.60,$64.58,$73.49,"$53,336,744","$1,300,630,450"
"Jun 27, 2021",$63.79,$66.30,$62.00,$65.77,"$45,057,698","$1,163,644,159"
"Jun 26, 2021",$61.65,$64.48,$59.19,$63.63,"$32,529,242","$1,125,365,679"
"Jun 25, 2021",$67.41,$69.06,$61.13,$61.78,"$37,042,852","$1,092,354,402"
"Jun 24, 2021",$65.35,$69.37,$61.32,$67.36,"$32,705,558","$1,190,726,668"
"Jun 23, 2021",$59.54,$69.40,$57.08,$65.78,"$56,631,576","$1,162,343,502"
"Jun 22, 2021",$68.27,$72.48,$53.53,$59.45,"$89,627,276","$1,050,266,511"
"Jun 21, 2021",$80.34,$80.98,$67.64,$68.34,"$50,362,845","$1,206,938,985"
"Jun 20, 2021",$79.60,$82.61,$76.54,$80.56,"$28,318,358","$1,422,341,495"
"Jun 19, 2021",$79.87,$81.85,$78.15,$79.68,"$23,756,137","$1,406,366,150"
"Jun 18, 2021",$86.33,$86.45,$78.03,$79.72,"$33,808,434","$1,406,622,573"
"Jun 17, 2021",$86.49,$89.31,$83.21,$86.29,"$29,164,900","$1,522,034,086"
"Jun 16, 2021",$91.00,$91.92,$85.39,$86.50,"$35,097,766","$1,525,315,984"
"Jun 15, 2021",$89.21,$93.87,$88.42,$92.03,"$57,790,349","$1,621,916,763"
"Jun 14, 2021",$87.34,$93.62,$85.02,$89.12,"$46,103,826","$1,570,088,269"
"Jun 13, 2021",$79.00,$89.11,$76.21,$87.29,"$46,226,551","$1,537,883,913"
"Jun 12, 2021",$81.04,$81.53,$77.51,$78.95,"$37,797,707","$1,390,527,977"
"Jun 11, 2021",$87.24,$90.01,$80.66,$81.03,"$39,391,712","$1,426,741,315"
"Jun 10, 2021",$92.59,$93.67,$86.56,$87.25,"$40,619,367","$1,535,680,755"
"Jun 09, 2021",$89.70,$95.00,$84.85,$92.45,"$56,023,313","$1,626,782,663"
"Jun 08, 2021",$90.90,$92.70,$79.19,$89.96,"$73,927,806","$1,582,430,521"
"Jun 07, 2021",$97.46,$106.12,$90.54,$90.82,"$64,603,935","$1,597,157,720"
"Jun 06, 2021",$96.86,$99.54,$95.40,$97.54,"$24,488,939","$1,714,720,512"
"Jun 05, 2021",$96.70,$103.94,$92.36,$96.85,"$47,979,510","$1,702,194,780"
"Jun 04, 2021",$107.30,$107.34,$92.98,$96.50,"$66,347,875","$1,695,464,923"
"Jun 03, 2021",$103.53,$111.16,$102.01,$107.30,"$48,845,039","$1,884,694,834"
"Jun 02, 2021",$101.50,$108.92,$99.02,$103.50,"$50,794,676","$1,817,260,897"
"Jun 01, 2021",$103.81,$105.13,$98.73,$101.43,"$58,057,950","$1,780,427,033"
"May 31, 2021",$92.92,$104.52,$90.06,$103.96,"$55,896,637","$1,824,233,737"
"May 30, 2021",$90.77,$99.41,$87.69,$93.00,"$45,823,705","$1,631,445,929"
